tconst	type_id
tt0118747	g5
tt0118747	g12
tt0118749	g8
tt0118750	g5
tt0118750	g14
tt0118755	g2
tt0118755	g4
tt0118755	g5
tt0118755	g9
tt0118762	g8
tt0118764	g5
tt0118771	g1
tt0118771	g16
tt0118780	g5
tt0118783	g8
tt0118785	g5
tt0118785	g16
tt0118787	g2
tt0118787	g4
tt0118787	g8
tt0118789	g1
tt0118789	g5
tt0118789	g8
tt0118798	g5
tt0118799	g5
tt0118799	g8
tt0118804	g8
tt0118818	g8
tt0118819	g8
tt0118826	g5
tt0118829	g3
tt0118829	g4
tt0118829	g12
tt0118834	g8
tt0118836	g5
tt0118842	g8
tt0118842	g14
tt0118843	g5
tt0118843	g14
tt0118849	g8
tt0118851	g8
tt0118851	g14
tt0118859	g6
tt0118859	g16
tt0118863	g6
tt0118866	g5
tt0118880	g1
tt0118880	g2
tt0118880	g16
tt0118882	g8
tt0118882	g15
tt0118883	g1
tt0118883	g13
tt0118883	g14
tt0118883	g16
tt0118884	g8
tt0118884	g15
tt0118887	g6
tt0118887	g8
tt0118887	g13
tt0118892	g8
tt0118894	g5
tt0118900	g6
tt0118901	g5
tt0118925	g5
tt0118925	g8
tt0118927	g8
tt0118928	g1
tt0118928	g16
tt0118929	g10
tt0118929	g15
tt0118929	g16
tt0118954	g5
tt0118954	g8
tt0118956	g1
tt0118956	g11
tt0118956	g15
tt0118964	g8
tt0118966	g6
tt0118966	g8
tt0118966	g16
tt0118971	g6
tt0118971	g11
tt0118971	g13
tt0118971	g16
tt0118972	g1
tt0118972	g8
tt0118972	g16
tt0118972	g17
tt0118980	g8
tt0118998	g5
tt0119007	g8
tt0119008	g6
tt0119008	g8
tt0119013	g1
tt0119019	g8
tt0119033	g8
tt0119033	g14
tt0119038	g5
tt0119049	g8
tt0119051	g2
tt0119051	g16
tt0119052	g8
tt0119053	g2
tt0119053	g5
tt0119054	g5
tt0119062	g8
tt0119062	g16
tt0119079	g8
tt0119080	g8
tt0119081	g1
tt0119081	g13
tt0119081	g15
tt0119081	g16
tt0119086	g2
tt0119086	g14
tt0119094	g1
tt0119094	g15
tt0119094	g16
tt0119095	g4
tt0119095	g8
tt0119095	g9
tt0119098	g14
tt0119099	g1
tt0119099	g13
tt0119099	g16
tt0119107	g7
tt0119109	g5
tt0119114	g5
tt0119114	g14
tt0119115	g5
tt0119116	g1
tt0119116	g15
tt0119123	g1
tt0119123	g8
tt0119123	g16
tt0119125	g8
tt0119137	g4
tt0119137	g5
tt0119137	g9
tt0119139	g5
tt0119141	g5
tt0119141	g14
tt0119142	g5
tt0119152	g2
tt0119152	g4
tt0119152	g8
tt0119164	g5
tt0119165	g7
tt0119173	g1
tt0119173	g8
tt0119173	g17
tt0119174	g13
tt0119174	g16
tt0119177	g8
tt0119177	g15
tt0119177	g16
tt0119190	g4
tt0119190	g5
tt0119196	g8
tt0119196	g16
tt0119207	g5
tt0119210	g16
tt0119214	g5
tt0119217	g8
tt0119219	g5
tt0119219	g6
tt0119219	g16
tt0119223	g8
tt0119223	g14
tt0119225	g6
tt0119229	g5
tt0119229	g6
tt0119248	g8
tt0119248	g14
tt0119250	g5
tt0119250	g6
tt0119250	g8
tt0119256	g6
tt0119256	g16
tt0119272	g1
tt0119272	g8
tt0119280	g8
tt0119280	g14
tt0119282	g2
tt0119282	g3
tt0119282	g4
tt0119282	g5
tt0119282	g12
tt0119303	g4
tt0119303	g5
tt0119304	g5
tt0119304	g14
tt0119305	g5
tt0119305	g16
tt0119311	g6
tt0119311	g8
tt0119311	g10
tt0119313	g5
tt0119313	g8
tt0119313	g14
tt0119314	g8
tt0119324	g5
tt0119324	g8
tt0119324	g16
tt0119326	g5
tt0119327	g14
tt0119336	g8
tt0119338	g8
tt0119345	g11
tt0119345	g13
tt0119345	g16
tt0119346	g3
tt0119349	g8
tt0119352	g8
tt0119360	g5
tt0119361	g8
tt0119365	g6
tt0119365	g16
tt0119375	g16
tt0119381	g8
tt0119381	g14
tt0119395	g1
tt0119395	g16
tt0119396	g6
tt0119396	g8
tt0119432	g4
tt0119432	g5
tt0119448	g8
tt0119453	g5
tt0119457	g5
tt0119457	g8
tt0119465	g5
tt0119468	g6
tt0119468	g8
tt0119468	g16
tt0119484	g1
tt0119484	g2
tt0119485	g8
tt0119488	g6
tt0119488	g10
tt0119488	g13
tt0119488	g16
tt0119494	g8
tt0119494	g17
tt0119502	g8
tt0119506	g8
tt0119508	g8
tt0119508	g14
tt0119509	g5
tt0119517	g8
tt0119521	g6
tt0119521	g8
tt0119527	g6
tt0119528	g5
tt0119534	g5
tt0119535	g14
tt0119535	g16
tt0119546	g5
tt0119547	g8
tt0119548	g5
tt0119548	g14
tt0119557	g8
tt0119558	g8
tt0119558	g14
tt0119560	g5
tt0119560	g8
tt0119560	g14
tt0119567	g1
tt0119567	g2
tt0119567	g15
tt0119567	g16
tt0119572	g14
tt0119574	g5
tt0119574	g8
tt0119577	g8
tt0119578	g8
tt0119578	g14
tt0119586	g14
tt0119586	g17
tt0119590	g5
tt0119590	g8
tt0119592	g1
tt0119592	g8
tt0119594	g6
tt0119594	g8
tt0119614	g7
tt0119632	g5
tt0119632	g14
tt0119640	g5
tt0119640	g17
tt0119643	g14
tt0119644	g5
tt0119654	g1
tt0119654	g2
tt0119654	g5
tt0119654	g15
tt0119655	g1
tt0119655	g8
tt0119656	g1
tt0119656	g8
tt0119664	g1
tt0119665	g5
tt0119665	g8
tt0119668	g5
tt0119668	g6
tt0119668	g8
tt0119668	g13
tt0119670	g8
tt0119675	g15
tt0119675	g16
tt0119683	g8
tt0119692	g5
tt0119695	g1
tt0119695	g5
tt0119698	g1
tt0119698	g2
tt0119698	g3
tt0119699	g1
tt0119699	g5
tt0119699	g6
tt0119699	g8
tt0119707	g1
tt0119707	g2
tt0119711	g8
tt0119715	g4
tt0119715	g5
tt0119717	g5
tt0119717	g14
tt0119718	g5
tt0119723	g14
tt0119731	g13
tt0119731	g16
tt0119734	g8
tt0119734	g14
tt0119738	g5
tt0119738	g14
tt0119743	g5
tt0119743	g8
tt0119743	g14
tt0119746	g5
tt0119746	g8
tt0119773	g8
tt0119778	g5
tt0119778	g8
tt0119778	g14
tt0119780	g8
tt0119783	g6
tt0119783	g8
tt0119784	g11
tt0119791	g11
tt0119791	g16
tt0119792	g8
tt0119802	g6
tt0119809	g8
tt0119815	g8
tt0119819	g16
tt0119822	g5
tt0119822	g8
tt0119832	g8
tt0119843	g8
tt0119843	g14
tt0119845	g8
tt0119848	g5
tt0119859	g8
tt0119859	g17
tt0119874	g1
tt0119874	g16
tt0119874	g17
tt0119887	g5
tt0119891	g11
tt0119892	g6
tt0119892	g8
tt0119896	g5
tt0119896	g14
tt0119905	g1
tt0119905	g8
tt0119906	g6
tt0119906	g16
tt0119908	g16
tt0119910	g5
tt0119925	g8
tt0119934	g8
tt0119937	g8
tt0119942	g8
tt0119947	g2
tt0119951	g5
tt0119951	g8
tt0119952	g5
tt0119952	g8
tt0119978	g8
tt0119986	g5
tt0119987	g5
tt0119988	g6
tt0119994	g6
tt0119994	g16
tt0120004	g11
tt0120008	g1
tt0120008	g16
tt0120014	g7
tt0120029	g5
tt0120032	g5
tt0120034	g5
tt0120034	g14
tt0120036	g8
tt0120053	g1
tt0120053	g14
tt0120053	g16
tt0120056	g7
tt0120070	g8
tt0120082	g11
tt0120082	g16
tt0120087	g2
tt0120087	g4
tt0120094	g8
tt0120094	g12
tt0120095	g5
tt0120102	g8
tt0120102	g17
tt0120107	g16
tt0120108	g8
tt0120112	g8
tt0120112	g14
tt0120118	g4
tt0120118	g8
tt0120121	g1
tt0120122	g14
tt0120133	g4
tt0120133	g9
tt0120148	g8
tt0120148	g14
tt0120151	g5
tt0120151	g14
tt0120152	g1
tt0120152	g8
tt0120152	g16
tt0120157	g1
tt0120157	g2
tt0120157	g15
tt0120157	g16
tt0120157	g17
tt0120162	g8
tt0120169	g8
tt0120176	g8
tt0120176	g16
tt0120177	g1
tt0120177	g2
tt0120177	g15
tt0120177	g16
tt0120179	g1
tt0120179	g14
tt0120179	g16
tt0120184	g2
tt0120184	g15
tt0120184	g16
tt0120185	g5
tt0120185	g12
tt0120188	g8
tt0120188	g17
tt0120190	g5
tt0120192	g1
tt0120192	g16
tt0120197	g8
tt0120201	g1
tt0120201	g2
tt0120201	g15
tt0120201	g17
tt0120207	g1
tt0120210	g5
tt0120211	g5
tt0120211	g14
tt0120213	g4
tt0120213	g5
tt0120219	g8
tt0120222	g16
tt0120238	g5
tt0120241	g6
tt0120241	g8
tt0120255	g8
tt0120257	g14
tt0120265	g8
tt0120271	g8
tt0120274	g8
tt0120275	g14
tt0120303	g8
tt0120317	g4
tt0120317	g5
tt0120317	g13
tt0120318	g5
tt0120318	g14
tt0120321	g5
tt0120321	g8
tt0120323	g8
tt0120324	g6
tt0120324	g16
tt0120338	g8
tt0120338	g14
tt0120347	g1
tt0120347	g14
tt0120347	g16
tt0120357	g14
tt0120363	g3
tt0120363	g4
tt0120363	g5
tt0120366	g8
tt0120370	g7
tt0120373	g5
tt0120373	g14
tt0120382	g8
tt0120383	g1
tt0120383	g6
tt0120383	g14
tt0120389	g1
tt0120389	g2
tt0120389	g4
tt0120390	g16
tt0120391	g5
tt0120391	g8
tt0120394	g5
tt0120394	g6
tt0120399	g1
tt0120399	g6
tt0120399	g13
tt0120401	g11
tt0120401	g16
tt0120402	g8
tt0120414	g16
tt0120434	g5
tt0120443	g8
tt0120449	g8
tt0120458	g11
tt0120458	g15
tt0120461	g8
tt0120461	g16
tt0120478	g2
tt0120478	g4
tt0120478	g9
tt0120478	g15
tt0120479	g1
tt0120479	g2
tt0120479	g4
tt0120479	g9
tt0120481	g8
tt0120483	g5
tt0120483	g13
tt0120484	g5
tt0120490	g8
tt0120490	g17
tt0120491	g5
tt0120510	g4
tt0120510	g5
tt0120510	g8
tt0120512	g2
tt0120512	g4
tt0120514	g8
tt0120520	g8
tt0120520	g14
tt0120520	g16
tt0120521	g8
tt0120524	g11
tt0120529	g7
tt0120531	g5
tt0120531	g14
tt0120533	g5
tt0120539	g7
tt0120550	g4
tt0120554	g15
tt0120576	g8
tt0120576	g14
tt0120577	g8
tt0120586	g8
tt0120587	g3
tt0120587	g4
tt0120591	g1
tt0120591	g2
tt0120591	g15
tt0120591	g16
tt0120593	g8
tt0120594	g14
tt0120594	g16
tt0120595	g4
tt0120595	g5
tt0120596	g5
tt0120596	g14
tt0120598	g2
tt0120598	g4
tt0120601	g5
tt0120603	g8
tt0120609	g1
tt0120609	g5
tt0120610	g1
tt0120610	g16
tt0120611	g1
tt0120611	g2
tt0120611	g11
tt0120613	g8
tt0120613	g14
tt0120616	g1
tt0120616	g2
tt0120616	g11
tt0120616	g16
tt0120618	g5
tt0120620	g8
tt0120623	g3
tt0120623	g4
tt0120623	g5
tt0120630	g3
tt0120630	g4
tt0120630	g5
tt0120631	g8
tt0120631	g14
tt0120632	g14
tt0120633	g8
tt0120642	g8
tt0120643	g8
tt0120645	g4
tt0120645	g5
tt0120646	g8
tt0120647	g1
tt0120647	g8
tt0120647	g15
tt0120647	g16
tt0120654	g5
tt0120655	g5
tt0120657	g1
tt0120657	g11
tt0120657	g16
tt0120659	g7
tt0120659	g8
tt0120660	g1
tt0120660	g16
tt0120661	g7
tt0120662	g16
tt0120663	g8
tt0120669	g5
tt0120669	g8
tt0120670	g1
tt0120670	g2
tt0120670	g16
tt0120680	g5
tt0120680	g10
tt0120680	g16
tt0120683	g8
tt0120683	g16
tt0120684	g8
tt0120685	g1
tt0120685	g15
tt0120686	g8
tt0120687	g8
tt0120687	g14
tt0120689	g8
tt0120689	g16
tt0120692	g5
tt0120693	g5
tt0120694	g11
tt0120694	g16
tt0120696	g1
tt0120696	g16
tt0120697	g16
tt0120699	g8
tt0120699	g18
tt0120701	g5
tt0120703	g8
tt0120703	g14
tt0120706	g6
tt0120707	g8
tt0120709	g5
tt0120710	g16
tt0120716	g8
tt0120722	g5
tt0120722	g14
tt0120723	g5
tt0120723	g14
tt0120724	g1
tt0120725	g5
tt0120728	g8
tt0120731	g8
tt0120735	g5
tt0120735	g6
tt0120735	g16
tt0120738	g1
tt0120738	g15
tt0120738	g16
tt0120741	g5
tt0120741	g6
tt0120742	g5
tt0120744	g1
tt0120744	g8
tt0120744	g14
tt0120746	g1
tt0120746	g2
tt0120746	g14
tt0120747	g5
tt0120747	g14
tt0120749	g1
tt0120749	g8
tt0120749	g16
tt0120751	g2
tt0120751	g4
tt0120751	g8
tt0120755	g1
tt0120755	g16
tt0120757	g1
tt0120757	g6
tt0120762	g3
tt0120762	g4
tt0120764	g5
tt0120764	g15
tt0120765	g5
tt0120767	g8
tt0120768	g1
tt0120768	g16
tt0120769	g6
tt0120769	g8
tt0120770	g5
tt0120772	g5
tt0120772	g14
tt0120773	g5
tt0120775	g8
tt0120775	g17
tt0120776	g8
tt0120777	g5
tt0120777	g8
tt0120780	g1
tt0120780	g6
tt0120780	g14
tt0120782	g10
tt0120782	g13
tt0120782	g16
tt0120783	g4
tt0120783	g8
tt0120784	g1
tt0120784	g16
tt0120787	g13
tt0120787	g16
tt0120788	g8
tt0120789	g5
tt0120791	g8
tt0120791	g14
tt0120793	g8
tt0120794	g3
tt0120794	g12
tt0120797	g5
tt0120800	g2
tt0120800	g3
tt0120800	g4
tt0120800	g9
tt0120802	g8
tt0120802	g13
tt0120812	g1
tt0120812	g16
tt0120813	g5
tt0120815	g1
tt0120815	g8
tt0120815	g17
tt0120820	g5
tt0120823	g5
tt0120828	g2
tt0120828	g5
tt0120828	g14
tt0120831	g5
tt0120832	g1
tt0120832	g6
tt0120832	g13
tt0120832	g16
tt0120834	g8
tt0120835	g8
tt0120836	g5
tt0120836	g14
tt0120838	g5
tt0120841	g11
tt0120841	g15
tt0120844	g1
tt0120844	g15
tt0120855	g3
tt0120855	g4
tt0120856	g1
tt0120856	g2
tt0120857	g5
tt0120859	g5
tt0120859	g8
tt0120859	g14
tt0120861	g5
tt0120861	g8
tt0120861	g14
tt0120863	g1
tt0120863	g8
tt0120863	g17
tt0120865	g8
tt0120865	g14
tt0120866	g8
tt0120867	g8
tt0120873	g1
tt0120873	g16
tt0120877	g11
tt0120878	g5
tt0120878	g14
tt0120879	g8
tt0120881	g5
tt0120885	g5
tt0120885	g8
tt0120888	g5
tt0120888	g14
tt0120889	g8
tt0120889	g14
tt0120890	g6
tt0120890	g8
tt0120890	g13
tt0120890	g16
tt0120891	g1
tt0120891	g15
tt0120891	g18
tt0120894	g14
tt0120894	g16
tt0120899	g8
tt0120901	g1
tt0120901	g5
tt0120902	g13
tt0120902	g15
tt0120902	g16
tt0120903	g1
tt0120903	g15
tt0120906	g5
tt0120906	g16
tt0120907	g1
tt0120907	g15
tt0120907	g16
tt0120910	g3
tt0120910	g4
tt0120910	g12
tt0120913	g2
tt0120913	g3
tt0120913	g15
tt0120915	g1
tt0120915	g2
tt0120915	g9
tt0120915	g15
tt0122151	g1
tt0122151	g5
tt0122151	g6
tt0122151	g8
tt0122459	g8
tt0122459	g14
tt0122515	g5
tt0122515	g8
tt0122529	g5
tt0122529	g8
tt0122541	g5
tt0122642	g1
tt0122642	g8
tt0122690	g1
tt0122690	g6
tt0122690	g16
tt0122718	g3
tt0122718	g4
tt0122718	g9
tt0122718	g17
tt0122906	g8
tt0122906	g14
tt0122933	g5
tt0123209	g5
tt0123209	g8
tt0123209	g14
tt0123281	g1
tt0123324	g8
tt0123385	g8
tt0123755	g15
tt0123755	g16
tt0123923	g5
tt0123923	g14
tt0123953	g5
tt0123953	g8
tt0123964	g5
tt0123987	g4
tt0123987	g5
tt0124102	g16
tt0124115	g8
tt0124115	g14
tt0124179	g5
tt0124179	g8
tt0124198	g5
tt0124198	g6
tt0124295	g5
tt0124295	g7
tt0124298	g5
tt0124298	g14
tt0124315	g8
tt0124555	g8
tt0124555	g14
tt0124595	g8
tt0124595	g14
tt0124718	g8
tt0124819	g5
tt0124879	g8
tt0125128	g8
tt0125211	g5
tt0125439	g5
tt0125439	g14
tt0125454	g2
tt0125454	g4
tt0125454	g5
tt0125659	g8
tt0125659	g14
tt0125659	g15
tt0125664	g5
tt0125664	g8
tt0125778	g8
tt0125877	g8
tt0125879	g8
tt0125879	g13
tt0125879	g14
tt0125971	g5
tt0125980	g2
tt0125980	g8
tt0126250	g13
tt0126261	g8
tt0126344	g1
tt0126344	g5
tt0126344	g6
tt0126604	g5
tt0126604	g8
tt0126651	g5
tt0126810	g5
tt0126810	g14
tt0126859	g8
tt0126886	g5
tt0126916	g5
tt0126916	g8
tt0126938	g5
tt0127288	g5
tt0127296	g5
tt0127302	g15
tt0127349	g8
tt0127536	g8
tt0127722	g8
tt0127723	g5
tt0127723	g8
tt0127723	g14
tt0128133	g8
tt0128214	g8
tt0128214	g14
tt0128278	g8
tt0128278	g16
tt0128370	g8
tt0128442	g6
tt0128442	g8
tt0128445	g5
tt0128690	g5
tt0128690	g16
tt0128755	g1
tt0128755	g2
tt0128755	g15
tt0128853	g5
tt0128853	g14
tt0129111	g8
tt0129167	g3
tt0129167	g4
tt0129280	g5
tt0129290	g5
tt0129290	g8
tt0129332	g8
tt0129332	g11
tt0129387	g5
tt0129758	g7
tt0129884	g5
tt0129884	g14
tt0129923	g14
tt0130018	g11
tt0130018	g13
tt0130018	g16
tt0130019	g8
tt0130019	g14
tt0130073	g16
tt0130121	g5
tt0130121	g14
tt0130444	g8
tt0130444	g14
tt0130623	g3
tt0130623	g4
tt0130827	g1
tt0130827	g6
tt0130827	g14
tt0131325	g5
tt0131369	g5
tt0131436	g5
tt0131646	g1
tt0131646	g15
tt0131704	g3
tt0131704	g4
tt0131704	g5
tt0131857	g5
tt0131972	g5
tt0132347	g1
tt0132347	g2
tt0132347	g5
tt0132451	g11
tt0132451	g15
tt0132451	g16
tt0132477	g8
tt0132512	g8
tt0132910	g1
tt0132910	g11
tt0133046	g5
tt0133046	g16
tt0133090	g5
tt0133090	g8
tt0133093	g1
tt0133093	g15
tt0133093	g16
tt0133117	g8
tt0133122	g1
tt0133122	g8
tt0133189	g5
tt0133189	g8
tt0133361	g5
tt0133363	g8
tt0133363	g14
tt0133412	g6
tt0133412	g8
tt0133413	g5
tt0133413	g8
tt0133751	g11
tt0133751	g15
tt0133952	g1
tt0133952	g16
tt0134033	g1
tt0134033	g8
tt0134067	g3
tt0134067	g4
tt0134067	g5
tt0134084	g11
tt0134084	g13
tt0134084	g16
tt0134119	g8
tt0134119	g13
tt0134119	g16
tt0134154	g8
tt0134154	g14
tt0134154	g17
tt0134273	g16
tt0134618	g5
tt0134619	g11
tt0134619	g16
tt0134630	g5
tt0134630	g8
tt0134847	g1
tt0134847	g15
tt0134983	g2
tt0134983	g15
tt0136244	g8
tt0137338	g5
tt0137338	g8
tt0137363	g16
tt0137386	g5
tt0137386	g14
tt0137439	g14
tt0137494	g6
tt0137494	g16
tt0137523	g8
tt0138097	g5
tt0138097	g14
tt0138279	g8
tt0138304	g15
tt0138304	g16
tt0138414	g5
tt0138414	g8
tt0138414	g14
tt0138487	g8
tt0138510	g5
tt0138510	g11
tt0138563	g7
tt0138563	g12
tt0138590	g5
tt0138590	g8
tt0138590	g14
tt0138681	g6
tt0138703	g11
tt0138704	g15
tt0138704	g16
tt0138749	g3
tt0138749	g4
tt0138874	g8
tt0138946	g6
tt0138946	g13
tt0138987	g5
tt0139134	g8
tt0139216	g8
tt0139239	g6
tt0139362	g8
tt0139362	g14
tt0139394	g8
tt0139414	g11
tt0139414	g16
tt0139462	g14
tt0139468	g7
tt0139564	g8
tt0139615	g8
tt0139668	g6
tt0139668	g16
tt0139699	g5
tt0139699	g8
tt0139809	g8
tt0139809	g15
tt0139809	g16
tt0139898	g8
tt0140282	g1
tt0140282	g8
tt0140352	g8
tt0140379	g5
tt0140379	g9
tt0140397	g5
tt0140508	g8
tt0140508	g16
tt0140614	g8
tt0140688	g8
tt0140796	g4
tt0140796	g5
tt0140888	g8
tt0141098	g5
tt0141098	g14
tt0141105	g5
tt0141105	g14
tt0141105	g15
tt0141109	g5
tt0141109	g8
tt0141369	g1
tt0141369	g2
tt0141369	g4
tt0141369	g5
tt0141399	g5
tt0141824	g8
tt0141926	g1
tt0141926	g16
tt0141974	g8
tt0141986	g7
tt0142192	g1
tt0142192	g6
tt0142192	g8
tt0142192	g16
tt0142201	g5
tt0142201	g8
tt0142231	g8
tt0142342	g5
tt0142688	g16
tt0143145	g1
tt0143145	g16
tt0143261	g5
tt0143261	g8
tt0143261	g14
tt0143344	g1
tt0143344	g2
tt0143422	g5
tt0143614	g8
tt0143746	g5
tt0143746	g8
tt0143874	g8
tt0143874	g16
tt0143924	g5
tt0143924	g8
tt0144084	g5
tt0144084	g11
tt0144084	g16
tt0144117	g1
tt0144117	g5
tt0144120	g11
tt0144120	g16
tt0144142	g5
tt0144142	g8
tt0144168	g5
tt0144178	g14
tt0144201	g8
tt0144201	g14
tt0144214	g8
tt0144214	g16
tt0144286	g8
tt0144528	g5
tt0144546	g8
tt0144546	g16
tt0144604	g8
tt0144640	g5
tt0144640	g14
tt0144715	g8
tt0144801	g7
tt0144814	g11
tt0144964	g1
tt0144964	g2
tt0144964	g9
tt0144969	g7
tt0145048	g8
tt0145302	g7
tt0145503	g8
tt0145531	g16
tt0145653	g8
tt0145660	g5
tt0145681	g16
tt0145734	g8
tt0145734	g14
tt0145893	g5
tt0145893	g14
tt0146336	g11
tt0146336	g16
tt0146516	g8
tt0146516	g16
tt0146675	g1
tt0146675	g16
tt0146838	g8
tt0146882	g5
tt0147004	g5
tt0147612	g5
tt0147800	g5
tt0147800	g14
tt0148462	g8
tt0149151	g5
tt0149151	g14
tt0149261	g1
tt0149261	g15
tt0149261	g16
tt0149367	g5
tt0149367	g8
tt0149691	g8
tt0149723	g8
tt0149964	g8
tt0150216	g8
tt0150230	g7
tt0150290	g7
tt0150377	g1
tt0150377	g16
tt0150574	g7
tt0150915	g8
tt0151137	g8
tt0151137	g17
tt0151568	g8
tt0151582	g8
tt0151582	g13
tt0151691	g8
tt0151691	g14
tt0151738	g5
tt0151738	g14
tt0151804	g5
tt0151804	g14
tt0152548	g8
tt0153464	g8
tt0153866	g5
tt0154352	g7
tt0154420	g8
tt0154421	g5
tt0154421	g8
tt0154443	g5
tt0154506	g8
tt0155267	g1
tt0155267	g16
tt0155388	g8
tt0155711	g8
tt0155753	g5
tt0155753	g14
tt0155776	g5
tt0155975	g6
tt0155975	g11
tt0155975	g16
tt0156323	g5
tt0156460	g8
tt0156639	g5
tt0156729	g16
tt0156757	g5
tt0156757	g14
tt0156794	g8
tt0156812	g5
tt0156820	g5
tt0156820	g8
tt0156841	g5
tt0156841	g8
tt0156887	g3
tt0156887	g13
tt0156901	g8
tt0156934	g8
tt0156934	g14
tt0157016	g8
tt0157075	g8
tt0157182	g8
tt0157183	g8
tt0157208	g8
tt0157503	g5
tt0158371	g5
tt0158371	g8
tt0158493	g6
tt0158493	g8
tt0158583	g16
tt0158622	g4
tt0158622	g5
tt0158811	g4
tt0158811	g5
tt0158983	g3
tt0158983	g5
tt0159097	g5
tt0159097	g8
tt0159272	g5
tt0159373	g8
tt0159382	g6
tt0159382	g8
tt0159421	g4
tt0159421	g5
tt0159696	g5
tt0160009	g1
tt0160216	g8
tt0160236	g4
tt0160236	g5
tt0160298	g5
tt0160338	g8
tt0160338	g14
tt0160401	g1
tt0160401	g16
tt0160429	g3
tt0160429	g4
tt0160509	g5
tt0160509	g8
tt0160513	g8
tt0160620	g16
tt0160644	g14
tt0160644	g16
tt0160672	g6
tt0160672	g8
tt0160797	g8
tt0160797	g16
tt0160862	g5
tt0160862	g14
tt0160916	g5
tt0160916	g8
tt0161023	g8
tt0161081	g16
tt0161100	g8
tt0161216	g8
tt0162348	g8
tt0162360	g5
tt0162650	g1
tt0162650	g6
tt0162661	g11
tt0162661	g14
tt0162677	g8
tt0162710	g14
tt0162711	g5
tt0162830	g8
tt0162866	g8
tt0162903	g5
tt0162903	g8
tt0162973	g8
tt0162983	g5
tt0162983	g8
tt0163185	g8
tt0163187	g5
tt0163187	g14
tt0163579	g1
tt0163579	g16
tt0163651	g5
tt0163676	g16
tt0163978	g2
tt0163978	g8
tt0163983	g16
tt0163984	g1
tt0163984	g5
tt0163988	g8
tt0163988	g11
tt0164052	g11
tt0164052	g15
tt0164052	g16
tt0164085	g8
tt0164108	g5
tt0164108	g8
tt0164114	g5
tt0164114	g14
tt0164181	g16
tt0164212	g6
tt0164312	g7
tt0164756	g5
tt0164756	g14
tt0164912	g4
tt0164912	g5
tt0165078	g8
tt0165384	g5
tt0165384	g14
tt0165494	g8
tt0165643	g8
tt0165710	g5
tt0165773	g16
tt0165798	g6
tt0165798	g8
tt0165831	g5
tt0165854	g1
tt0165854	g6
tt0165854	g8
tt0165857	g8
tt0165859	g8
tt0165874	g5
tt0165929	g1
tt0165929	g14
tt0165986	g8
tt0166175	g5
tt0166195	g5
tt0166252	g5
tt0166252	g14
tt0166396	g5
tt0166485	g8
tt0166485	g14
tt0166896	g8
tt0166943	g8
tt0167203	g8
tt0167404	g16
tt0167423	g13
tt0167427	g5
tt0167925	g8
tt0168172	g8
tt0168449	g5
tt0168449	g8
tt0168475	g8
tt0168501	g8
tt0168515	g7
tt0168589	g8
tt0168629	g8
tt0168629	g12
tt0168740	g8
tt0168740	g14
tt0168794	g8
tt0168950	g7
tt0168987	g5
tt0168987	g14
tt0169145	g8
tt0169156	g8
tt0169302	g8
tt0169333	g8
tt0169547	g5
tt0169547	g8
tt0170452	g8
tt0170691	g8
tt0170705	g5
tt0170705	g8
tt0171135	g8
tt0171356	g5
tt0171359	g8
tt0171363	g11
tt0171363	g16
tt0171433	g5
tt0171433	g14
tt0171580	g5
tt0171580	g16
tt0171764	g5
tt0171804	g8
tt0171865	g8
tt0172396	g8
tt0172493	g8
tt0172495	g1
tt0172495	g8
tt0172627	g8
tt0172632	g8
tt0172726	g8
tt0173390	g5
tt0173716	g5
tt0173910	g8
tt0174204	g5
tt0174204	g8
tt0174268	g8
tt0174336	g5
tt0174480	g8
tt0174480	g14
tt0174852	g7
tt0174856	g8
tt0175142	g5
tt0175142	g11
tt0175550	g7
tt0175880	g8
tt0176093	g7
tt0176269	g1
tt0176269	g15
tt0176415	g8
tt0176422	g8
tt0176426	g8
tt0176783	g8
tt0176783	g16
tt0177789	g2
tt0177789	g5
tt0177789	g15
tt0177971	g1
tt0177971	g2
tt0177971	g16
tt0178050	g5
tt0178737	g8
tt0178988	g8
tt0179063	g1
tt0179074	g7
tt0179116	g5
tt0179196	g8
tt0179196	g15
tt0180093	g8
tt0180181	g5
tt0180181	g8
tt0180793	g8
tt0180837	g5
tt0181151	g5
tt0181151	g15
tt0181288	g7
tt0181316	g5
tt0181322	g8
tt0181530	g8
tt0181530	g14
tt0181618	g8
tt0181733	g7
tt0181786	g7
tt0181833	g7
tt0181836	g5
tt0181875	g5
tt0181875	g8
tt0181984	g8
tt0182295	g5
tt0182295	g14
tt0182508	g8
tt0182789	g5
tt0182789	g8
tt0182789	g15
tt0183065	g7
tt0183503	g5
tt0183505	g5
tt0183523	g15
tt0184510	g7
tt0184858	g1
tt0184858	g16
tt0184894	g1
tt0184907	g5
tt0185014	g5
tt0185014	g8
tt0185125	g5
tt0185125	g8
tt0185154	g8
tt0185183	g1
tt0185183	g15
tt0185371	g11
tt0185937	g11
tt0186045	g5
tt0186151	g8
tt0186151	g16
tt0186253	g8
tt0186508	g7
tt0186566	g1
tt0186566	g15
tt0186975	g5
tt0186975	g14
tt0187078	g1
tt0187078	g6
tt0187393	g1
tt0187393	g8
tt0187393	g17
tt0187696	g11
tt0187712	g8
tt0187819	g3
tt0187819	g4
tt0188030	g8
tt0188030	g17
