tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0120094	movie	selena	selena	0	1997	\n	127	drama|musical
tt0120095	movie	tinseltown	tinseltown	0	1997	\n	85	comedy
tt0120102	movie	seven years in tibet	seven years in tibet	0	1997	\n	136	drama|war
tt0120107	movie	shadow conspiracy	shadow conspiracy	0	1997	\n	103	thriller
tt0120108	movie	the proposition	the proposition	0	1998	\n	110	drama
tt0120112	movie	she's so lovely	she's so lovely	0	1997	\n	100	drama|romance
tt0120118	movie	shiloh	shiloh	0	1996	\n	93	children|drama
tt0120121	movie	the shooter	the shooter	0	1997	\n	91	action
tt0120122	movie	shooting fish	shooting fish	0	1997	\n	109	romance
tt0120133	movie	a simple wish	a simple wish	0	1997	\n	89	children|fantasy
tt0120148	movie	sliding doors	sliding doors	0	1998	\n	99	drama|romance
tt0120151	movie	a smile like yours	a smile like yours	0	1997	\n	98	comedy|romance
tt0120152	movie	smilla's sense of snow	smilla's sense of snow	0	1997	\n	121	action|drama|thriller
tt0120157	movie	soldier	soldier	0	1998	\n	99	action|adventure|sci-fi|thriller|war
tt0120162	movie	somewhere in the city	somewhere in the city	0	1998	\n	94	drama
tt0120169	movie	soul food	soul food	0	1997	\n	115	drama
tt0120176	movie	the spanish prisoner	the spanish prisoner	0	1997	\n	110	drama|thriller
tt0120177	movie	spawn	spawn	0	1997	\n	96	action|adventure|sci-fi|thriller
tt0120179	movie	speed 2: cruise control	speed 2: cruise control	0	1997	\n	121	action|romance|thriller
tt0120184	movie	sphere	sphere	0	1998	\n	134	adventure|sci-fi|thriller
tt0120185	movie	spice world	spice world	0	1997	\n	93	comedy|musical
tt0120188	movie	three kings	three kings	0	1999	\n	114	drama|war
tt0120190	movie	sprung	sprung	0	1997	\n	105	comedy
tt0120192	movie	stag	stag	0	1997	\n	91	action|thriller
tt0120197	movie	star maps	star maps	0	1997	\n	86	drama
tt0120201	movie	starship troopers	starship troopers	0	1997	\n	129	action|adventure|sci-fi|war
tt0120207	movie	steel	steel	0	1997	\n	97	action
tt0120210	movie	stiff upper lips	stiff upper lips	0	1998	\n	94	comedy
tt0120211	movie	still breathing	still breathing	0	1997	\n	109	comedy|romance
tt0120213	movie	slappy and the stinkers	slappy and the stinkers	0	1998	\n	78	children|comedy
tt0120219	movie	storefront hitchcock	storefront hitchcock	0	1998	\n	77	drama
tt0120222	movie	stranger in the house	stranger in the house	0	1997	\n	94	thriller
tt0120238	movie	suburbia	suburbia	0	1996	\n	121	comedy
tt0120241	movie	suicide kings	suicide kings	0	1997	\n	106	crime|drama
tt0120255	movie	the sweet hereafter	the sweet hereafter	0	1997	\n	112	drama
tt0120257	movie	swept from the sea	swept from the sea	0	1997	\n	115	romance
tt0120265	movie	taste of cherry	ta'm e guilass	0	1997	\n	95	drama
tt0120271	movie	talk of angels	talk of angels	0	1998	\n	96	drama
tt0120274	movie	tango	tango	0	1998	\n	115	drama
tt0120275	movie	the tango lesson	the tango lesson	0	1997	\n	100	romance
tt0120303	movie	telling lies in america	telling lies in america	0	1997	\n	101	drama
tt0120317	movie	that darn cat	that darn cat	0	1997	\n	89	children|comedy|mystery
tt0120318	movie	that old feeling	that old feeling	0	1997	\n	105	comedy|romance
tt0120321	movie	smoke signals	smoke signals	0	1998	\n	89	comedy|drama
tt0120323	movie	a thousand acres	a thousand acres	0	1997	\n	105	drama
tt0120324	movie	a simple plan	a simple plan	0	1998	\n	121	crime|thriller
tt0120338	movie	titanic	titanic	0	1997	\n	194	drama|romance
tt0120347	movie	tomorrow never dies	tomorrow never dies	0	1997	\n	119	action|romance|thriller
tt0120357	movie	touch	touch	0	1997	\n	96	romance
tt0120363	movie	toy story 2	toy story 2	0	1999	\n	92	animation|children|comedy
tt0120366	movie	traveller	traveller	0	1997	\n	101	drama
tt0120370	movie	trekkies	trekkies	0	1997	\n	86	documentary
tt0120373	movie	trial and error	trial and error	0	1997	\n	98	comedy|romance
tt0120382	movie	the truman show	the truman show	0	1998	\n	103	drama
tt0120383	movie	truth or consequences, n.m.	truth or consequences, n.m.	0	1997	\n	106	action|crime|romance
tt0120389	movie	turbo: a power rangers movie	turbo: a power rangers movie	0	1997	\n	99	action|adventure|children
tt0120390	movie	turbulence	turbulence	0	1997	\n	100	thriller
tt0120391	movie	twenty four seven	twentyfourseven	0	1997	\n	96	comedy|drama
tt0120394	movie	twin town	twin town	0	1997	\n	99	comedy|crime
tt0120399	movie	u turn	u turn	0	1997	\n	125	action|crime|mystery
tt0120401	movie	the ugly	the ugly	0	1997	\n	93	horror|thriller
tt0120402	movie	ulee's gold	ulee's gold	0	1997	\n	113	drama
tt0120414	movie	underworld	underworld	0	1996	\n	95	thriller
tt0120434	movie	vegas vacation	vegas vacation	0	1997	\n	93	comedy
tt0120443	movie	voyage to the beginning of the world	viagem ao princípio do mundo	0	1997	\n	95	drama
tt0120449	movie	the dreamlife of angels	la vie rêvée des anges	0	1998	\n	113	drama
tt0120458	movie	virus	virus	0	1999	\n	99	horror|sci-fi
tt0120461	movie	volcano	volcano	0	1997	\n	104	drama|thriller
tt0120478	movie	star kid	star kid	0	1997	\n	101	adventure|children|fantasy|sci-fi
tt0120479	movie	warriors of virtue	warriors of virtue	0	1997	\n	101	action|adventure|children|fantasy
tt0120481	movie	washington square	washington square	0	1997	\n	115	drama
tt0120483	movie	the man who knew too little	the man who knew too little	0	1997	\n	94	comedy|mystery
tt0120484	movie	the waterboy	the waterboy	0	1998	\n	90	comedy
tt0120490	movie	welcome to sarajevo	welcome to sarajevo	0	1997	\n	103	drama|war
tt0120491	movie	welcome to woop woop	welcome to woop woop	0	1997	\n	97	comedy
tt0120510	movie	wide awake	wide awake	0	1998	\n	88	children|comedy|drama
tt0120512	movie	wild america	wild america	0	1997	\n	106	adventure|children
tt0120514	movie	wilde	wilde	0	1997	\n	118	drama
tt0120520	movie	the wings of the dove	the wings of the dove	0	1997	\n	102	drama|romance|thriller
tt0120521	movie	the winter guest	the winter guest	0	1997	\n	108	drama
tt0120524	movie	wishmaster	wishmaster	0	1997	\n	90	horror
tt0120529	movie	wonderland	wonderland	0	1997	\n	\n	documentary
tt0120531	movie	woo	woo	0	1998	\n	84	comedy|romance
tt0120533	movie	celebrity	celebrity	0	1998	\n	113	comedy
tt0120539	movie	year of the horse	year of the horse	0	1997	\n	106	documentary
tt0120550	movie	zeus and roxanne	zeus and roxanne	0	1997	\n	98	children
tt0120554	movie	zone 39	zone 39	0	1996	\n	95	sci-fi
tt0120576	movie	dance with me	dance with me	0	1998	\n	126	drama|romance
tt0120577	movie	54	54	0	1998	\n	93	drama
tt0120586	movie	american history x	american history x	0	1998	\n	119	drama
tt0120587	movie	antz	antz	0	1998	\n	83	animation|children
tt0120591	movie	armageddon	armageddon	0	1998	\n	151	action|adventure|sci-fi|thriller
tt0120593	movie	the autumn heart	the autumn heart	0	1999	\n	110	drama
tt0120594	movie	b. monkey	b. monkey	0	1998	\n	92	romance|thriller
tt0120595	movie	babe: pig in the city	babe: pig in the city	0	1998	\n	97	children|comedy
tt0120596	movie	the bachelor	the bachelor	0	1999	\n	101	comedy|romance
tt0120598	movie	barney's great adventure	barney's great adventure	0	1998	\n	76	adventure|children
tt0120601	movie	being john malkovich	being john malkovich	0	1999	\n	112	comedy
tt0120603	movie	beloved	beloved	0	1998	\n	172	drama
tt0120609	movie	the big hit	the big hit	0	1998	\n	91	action|comedy
tt0120610	movie	black dog	black dog	0	1998	\n	89	action|thriller
tt0120611	movie	blade	blade	0	1998	\n	120	action|adventure|horror
tt0120613	movie	a walk on the moon	a walk on the moon	0	1999	\n	107	drama|romance
tt0120616	movie	the mummy	the mummy	0	1999	\n	124	action|adventure|horror|thriller
tt0120618	movie	breakfast of champions	breakfast of champions	0	1999	\n	110	comedy
tt0120620	movie	brokedown palace	brokedown palace	0	1999	\n	100	drama
tt0120623	movie	a bug's life	a bug's life	0	1998	\n	95	animation|children|comedy
tt0120630	movie	chicken run	chicken run	0	2000	\n	84	animation|children|comedy
tt0120631	movie	ever after: a cinderella story	everafter	0	1998	\n	121	drama|romance
tt0120632	movie	city of angels	city of angels	0	1998	\n	114	romance
tt0120633	movie	a civil action	a civil action	0	1998	\n	115	drama
tt0120642	movie	a cool, dry place	a cool, dry place	0	1998	\n	97	drama
tt0120643	movie	dancing at lughnasa	dancing at lughnasa	0	1998	\n	95	drama
tt0120645	movie	meet the deedles	meet the deedles	0	1998	\n	93	children|comedy
tt0120646	movie	the deep end of the ocean	the deep end of the ocean	0	1999	\n	106	drama
tt0120647	movie	deep impact	deep impact	0	1998	\n	120	action|drama|sci-fi|thriller
tt0120654	movie	dirty work	dirty work	0	1998	\n	82	comedy
tt0120655	movie	dogma	dogma	0	1999	\n	130	comedy
tt0120657	movie	the 13th warrior	the 13th warrior	0	1999	\n	102	action|horror|thriller
tt0120659	movie	endurance	endurance	0	1998	\n	83	documentary|drama
tt0120660	movie	enemy of the state	enemy of the state	0	1998	\n	132	action|thriller
tt0120661	short	everest	everest	0	1998	\n	44	documentary
tt0120662	movie	eye of the beholder	eye of the beholder	0	1999	\n	109	thriller
tt0120663	movie	eyes wide shut	eyes wide shut	0	1999	\n	159	drama
tt0120669	movie	fear and loathing in las vegas	fear and loathing in las vegas	0	1998	\n	118	comedy|drama
tt0120670	movie	firestorm	firestorm	0	1998	\n	89	action|adventure|thriller
tt0120680	movie	frogs for snakes	frogs for snakes	0	1998	\n	108	comedy|film-noir|thriller
tt0120683	movie	gloria	gloria	0	1999	\n	108	drama|thriller
tt0120684	movie	gods and monsters	gods and monsters	0	1998	\n	105	drama
tt0120685	movie	godzilla	godzilla	0	1998	\n	139	action|sci-fi
tt0120686	movie	stepmom	stepmom	0	1998	\n	124	drama
tt0120687	movie	the governess	the governess	0	1998	\n	115	drama|romance
tt0120689	movie	the green mile	the green mile	0	1999	\n	189	drama|thriller
tt0120692	movie	all i wanna do	strike!	0	1998	\n	97	comedy
tt0120693	movie	half baked	half baked	0	1998	\n	82	comedy
tt0120694	movie	halloween h20: 20 years later	halloween h20: 20 years later	0	1998	\n	86	horror|thriller
tt0120696	movie	hard rain	hard rain	0	1998	\n	97	action|thriller
tt0120697	movie	heaven	heaven	0	1998	\n	103	thriller
tt0120699	movie	the hi-lo country	the hi-lo country	0	1998	\n	114	drama|western
tt0120701	movie	holy man	holy man	0	1998	\n	114	comedy
tt0120703	movie	how stella got her groove back	how stella got her groove back	0	1998	\n	124	drama|romance
tt0120706	movie	the general	the general	0	1998	\n	124	crime
tt0120707	movie	ride	ride	0	1998	\n	90	drama
tt0120709	movie	illuminata	illuminata	0	1998	\n	119	comedy
tt0120710	movie	in dreams	in dreams	0	1999	\n	100	thriller
tt0120716	movie	jakob the liar	jakob the liar	0	1999	\n	120	drama
tt0120722	movie	living out loud	living out loud	0	1998	\n	100	comedy|romance
tt0120723	movie	kissing a fool	kissing a fool	0	1998	\n	93	comedy|romance
tt0120724	movie	knock off	knock off	0	1998	\n	91	action
tt0120725	movie	krippendorf's tribe	krippendorf's tribe	0	1998	\n	94	comedy
tt0120728	movie	the last days of disco	the last days of disco	0	1998	\n	113	drama
tt0120731	movie	the legend of 1900	la leggenda del pianista sull'oceano	0	1998	\n	165	drama
tt0120735	movie	lock, stock and two smoking barrels	lock, stock and two smoking barrels	0	1998	\n	107	comedy|crime|thriller
tt0120738	movie	lost in space	lost in space	0	1998	\n	130	action|sci-fi|thriller
tt0120741	movie	mafia!	jane austen's mafia!	0	1998	\n	87	comedy|crime
tt0120742	movie	major league: back to the minors	major league: back to the minors	0	1998	\n	100	comedy
tt0120744	movie	the man in the iron mask	the man in the iron mask	0	1998	\n	132	action|drama|romance
tt0120746	movie	the mask of zorro	the mask of zorro	0	1998	\n	136	action|adventure|romance
tt0120747	movie	the very thought of you	martha - meet frank, daniel and laurence	0	1998	\n	88	comedy|romance
tt0120749	movie	mercury rising	mercury rising	0	1998	\n	111	action|drama|thriller
tt0120751	movie	mighty joe young	mighty joe young	0	1998	\n	114	adventure|children|drama
tt0120755	movie	mission: impossible ii	mission: impossible ii	0	2000	\n	123	action|thriller
tt0120757	movie	the mod squad	the mod squad	0	1999	\n	92	action|crime
tt0120762	movie	mulan	mulan	0	1998	\n	88	animation|children
tt0120764	movie	my favorite martian	my favorite martian	0	1999	\n	94	comedy|sci-fi
tt0120765	movie	my giant	my giant	0	1998	\n	103	comedy
tt0120767	movie	the naked man	the naked man	0	1998	\n	98	drama
tt0120768	movie	the negotiator	the negotiator	0	1998	\n	140	action|thriller
tt0120769	movie	the newton boys	the newton boys	0	1998	\n	122	crime|drama
tt0120770	movie	a night at the roxbury	a night at the roxbury	0	1998	\n	82	comedy
tt0120772	movie	the object of my affection	the object of my affection	0	1998	\n	111	comedy|romance
tt0120773	movie	the odd couple ii	the odd couple ii	0	1998	\n	97	comedy
tt0120775	movie	one man's hero	one man's hero	0	1999	\n	121	drama|war
tt0120776	movie	one true thing	one true thing	0	1998	\n	127	drama
tt0120777	movie	the opposite of sex	the opposite of sex	0	1998	\n	105	comedy|drama
tt0120780	movie	out of sight	out of sight	0	1998	\n	123	action|crime|romance
tt0120782	movie	palmetto	palmetto	0	1998	\n	114	film-noir|mystery|thriller
tt0120783	movie	the parent trap	the parent trap	0	1998	\n	128	children|drama
tt0120784	movie	payback	payback	0	1999	\n	100	action|thriller
tt0120787	movie	a perfect murder	a perfect murder	0	1998	\n	107	mystery|thriller
tt0120788	movie	permanent midnight	permanent midnight	0	1998	\n	88	drama
tt0120789	movie	pleasantville	pleasantville	0	1998	\n	124	comedy
tt0120791	movie	practical magic	practical magic	0	1998	\n	104	drama|romance
tt0120793	movie	a price above rubies	a price above rubies	0	1998	\n	117	drama
tt0120794	movie	the prince of egypt	the prince of egypt	0	1998	\n	99	animation|musical
tt0120797	movie	pushing tin	pushing tin	0	1999	\n	124	comedy
tt0120800	movie	the magic sword: quest for camelot	quest for camelot	0	1998	\n	86	adventure|animation|children|fantasy
tt0120802	movie	the red violin	le violon rouge	0	1998	\n	130	drama|mystery
tt0120812	movie	rush hour	rush hour	0	1998	\n	98	action|thriller
tt0120813	movie	safe men	safe men	0	1998	\n	88	comedy
tt0120815	movie	saving private ryan	saving private ryan	0	1998	\n	169	action|drama|war
tt0120820	movie	senseless	senseless	0	1998	\n	93	comedy
tt0120823	movie	the impostors	the impostors	0	1998	\n	101	comedy
tt0120828	movie	six days seven nights	six days seven nights	0	1998	\n	98	adventure|comedy|romance
tt0120831	movie	slums of beverly hills	slums of beverly hills	0	1998	\n	91	comedy
tt0120832	movie	snake eyes	snake eyes	0	1998	\n	98	action|crime|mystery|thriller
tt0120834	movie	snow falling on cedars	snow falling on cedars	0	1999	\n	127	drama
tt0120835	movie	a soldier's daughter never cries	a soldier's daughter never cries	0	1998	\n	127	drama
tt0120836	movie	lost & found	lost & found	0	1999	\n	95	comedy|romance
tt0120838	movie	sour grapes	sour grapes	0	1998	\n	91	comedy
tt0120841	movie	species ii	species ii	0	1998	\n	93	horror|sci-fi
tt0120844	movie	star trek: insurrection	star trek: insurrection	0	1998	\n	103	action|sci-fi
tt0120855	movie	tarzan	tarzan	0	1999	\n	88	animation|children
tt0120856	movie	tarzan and the lost city	tarzan and the lost city	0	1998	\n	83	action|adventure
tt0120857	movie	tea with mussolini	tea with mussolini	0	1999	\n	117	comedy
tt0120859	movie	telling you	telling you	0	1998	\n	94	comedy|drama|romance
tt0120861	movie	the theory of flight	the theory of flight	0	1998	\n	101	comedy|drama|romance
tt0120863	movie	the thin red line	the thin red line	0	1998	\n	170	action|drama|war
tt0120865	movie	this is my father	this is my father	0	1998	\n	119	drama|romance
tt0120866	movie	titus	titus	0	1999	\n	162	drama
tt0120867	movie	jerry and tom	jerry and tom	0	1998	\n	107	drama
tt0120873	movie	u.s. marshals	u.s. marshals	0	1998	\n	131	action|thriller
tt0120877	movie	vampires	vampires	0	1998	\n	108	horror
tt0120878	movie	the velocity of gary	the velocity of gary	0	1998	\n	100	comedy|romance
tt0120879	movie	velvet goldmine	velvet goldmine	0	1998	\n	118	drama
tt0120881	movie	vermin	vermin	0	1998	\n	80	comedy
tt0120885	movie	wag the dog	wag the dog	0	1997	\n	97	comedy|drama
tt0120888	movie	the wedding singer	the wedding singer	0	1998	\n	95	comedy|romance
tt0120889	movie	what dreams may come	what dreams may come	0	1998	\n	113	drama|romance
tt0120890	movie	wild things	wild things	0	1998	\n	108	crime|drama|mystery|thriller
tt0120891	movie	wild wild west	wild wild west	0	1999	\n	106	action|sci-fi|western
tt0120894	movie	immortality	the wisdom of crocodiles	0	1998	\n	98	romance|thriller
tt0120899	movie	my life so far	my life so far	0	1999	\n	98	drama
tt0120901	movie	wrongfully accused	wrongfully accused	0	1998	\n	87	action|comedy
tt0120902	movie	the x files	the x files	0	1998	\n	121	mystery|sci-fi|thriller
tt0120903	movie	x-men	x-men	0	2000	\n	104	action|sci-fi
tt0120906	movie	zero effect	zero effect	0	1998	\n	116	comedy|thriller
tt0120907	movie	existenz	existenz	0	1999	\n	97	action|sci-fi|thriller
tt0120910	movie	fantasia 2000	fantasia 2000	0	1999	\n	75	animation|children|musical
tt0120913	movie	titan a.e.	titan a.e.	0	2000	\n	94	adventure|animation|sci-fi
tt0120915	movie	star wars: episode i - the phantom menace	star wars: episode i - the phantom menace	0	1999	\n	136	action|adventure|fantasy|sci-fi
tt0122151	movie	lethal weapon 4	lethal weapon 4	0	1998	\n	127	action|comedy|crime|drama
tt0122459	movie	return to me	return to me	0	2000	\n	115	drama|romance
tt0122515	movie	the acid house	the acid house	0	1998	\n	111	comedy|drama
tt0122529	movie	henry fool	henry fool	0	1997	\n	137	comedy|drama
tt0122541	movie	an ideal husband	an ideal husband	0	1999	\n	97	comedy
tt0122642	movie	one tough cop	one tough cop	0	1998	\n	90	action|drama
tt0122690	movie	ronin	ronin	0	1998	\n	122	action|crime|thriller
tt0122718	movie	small soldiers	small soldiers	0	1998	\n	108	animation|children|fantasy|war
tt0122906	movie	among giants	among giants	0	1998	\n	94	drama|romance
tt0122933	movie	analyze this	analyze this	0	1999	\n	103	comedy
tt0123209	movie	the other sister	the other sister	0	1999	\n	129	comedy|drama|romance
tt0123281	movie	the stranger	the stranger	0	1994	\n	\n	action
tt0123324	movie	why do fools fall in love	why do fools fall in love	0	1998	\n	116	drama
tt0123385	movie	artemisia	artemisia	0	1997	\n	98	drama
tt0123755	movie	cube	cube	0	1997	\n	90	sci-fi|thriller
tt0123923	movie	jeanne and the perfect guy	jeanne et le garçon formidable	0	1998	\n	98	comedy|romance
tt0123953	movie	the lay of the land	the lay of the land	0	1997	\n	94	comedy|drama
tt0123964	movie	life	life	0	1999	\n	108	comedy
tt0123987	movie	madeline	madeline	0	1998	\n	88	children|comedy
tt0124102	movie	strangeland	strangeland	0	1998	\n	85	thriller
tt0124115	movie	seventh heaven	le septième ciel	0	1997	\n	91	drama|romance
tt0124179	movie	two girls and a guy	two girls and a guy	0	1997	\n	84	comedy|drama
tt0124198	movie	very bad things	very bad things	0	1998	\n	100	comedy|crime
tt0124295	movie	the big one	the big one	0	1997	\n	91	comedy|documentary
tt0124298	movie	blast from the past	blast from the past	0	1999	\n	112	comedy|romance
tt0124315	movie	the cider house rules	the cider house rules	0	1999	\n	126	drama
tt0124555	movie	finding north	finding north	0	1998	\n	95	drama|romance
tt0124595	movie	return to paradise	return to paradise	0	1998	\n	111	drama|romance
tt0124718	movie	he got game	he got game	0	1998	\n	136	drama
tt0124819	movie	orgazmo	orgazmo	0	1997	\n	94	comedy
tt0124879	movie	simon birch	simon birch	0	1998	\n	114	drama
tt0125128	movie	the hanging garden	the hanging garden	0	1997	\n	91	drama
tt0125211	movie	i woke up early the day i died	i woke up early the day i died	0	1998	\n	90	comedy
tt0125439	movie	notting hill	notting hill	0	1999	\n	124	comedy|romance
tt0125454	movie	paulie	paulie	0	1998	\n	91	adventure|children|comedy
tt0125659	movie	open your eyes	abre los ojos	0	1997	\n	117	drama|romance|sci-fi
tt0125664	movie	man on the moon	man on the moon	0	1999	\n	118	comedy|drama
tt0125778	movie	harvest	harvest	0	1998	\n	96	drama
tt0125877	short	low life	low life	0	1994	\n	\n	drama
tt0125879	movie	lulu on the bridge	lulu on the bridge	0	1998	\n	103	drama|mystery|romance
tt0125971	movie	outside providence	outside providence	0	1999	\n	96	comedy
tt0125980	movie	passion in the desert	passion in the desert	0	1997	\n	91	adventure|drama
tt0126250	movie	cookie's fortune	cookie's fortune	0	1999	\n	118	mystery
tt0126261	movie	desert blue	desert blue	0	1998	\n	90	drama
tt0126344	movie	i went down	i went down	0	1997	\n	107	action|comedy|crime
tt0126604	movie	pecker	pecker	0	1998	\n	87	comedy|drama
tt0126651	movie	santitos	santitos	0	1999	\n	105	comedy
tt0126810	movie	bedrooms and hallways	bedrooms and hallways	0	1998	\n	92	comedy|romance
tt0126859	movie	the loss of sexual innocence	the loss of sexual innocence	0	1999	\n	106	drama
tt0126886	movie	election	election	0	1999	\n	103	comedy
tt0126916	movie	for love of the game	for love of the game	0	1999	\n	137	comedy|drama
tt0126938	movie	hav plenty	hav plenty	0	1997	\n	92	comedy
tt0127288	movie	six ways to sunday	six ways to sunday	0	1997	\n	97	comedy
tt0127296	movie	splendor	splendor	0	1999	\n	93	comedy
tt0127302	movie	the sticky fingers of time	the sticky fingers of time	0	1997	\n	81	sci-fi
tt0127349	movie	waking the dead	waking the dead	0	2000	\n	105	drama
tt0127536	movie	elizabeth	elizabeth	0	1998	\n	124	drama
tt0127722	movie	another day in paradise	another day in paradise	0	1998	\n	101	drama
tt0127723	movie	can't hardly wait	can't hardly wait	0	1998	\n	100	comedy|drama|romance
tt0128133	movie	the harmonists	comedian harmonists	0	1997	\n	126	drama
tt0128214	movie	first love, last rites	first love, last rites	0	1997	\n	94	drama|romance
tt0128278	movie	instinct	instinct	0	1999	\n	126	drama|thriller
tt0128370	movie	nô	nô	0	1998	\n	85	drama
tt0128442	movie	rounders	rounders	0	1998	\n	121	crime|drama
tt0128445	movie	rushmore	rushmore	0	1998	\n	93	comedy
tt0128690	movie	tainted	tainted	0	1998	\n	108	comedy|thriller
tt0128755	movie	time tracers	time tracers	0	1997	\n	101	action|adventure|sci-fi
tt0128853	movie	you've got mail	you've got mail	0	1998	\n	119	comedy|romance
tt0129111	movie	the gambler	the gambler	0	1997	\n	97	drama
tt0129167	movie	the iron giant	the iron giant	0	1999	\n	86	animation|children
tt0129280	movie	the out-of-towners	the out-of-towners	0	1999	\n	90	comedy
tt0129290	movie	patch adams	patch adams	0	1998	\n	115	comedy|drama
tt0129332	movie	ravenous	ravenous	0	1999	\n	101	drama|horror
tt0129387	movie	there's something about mary	there's something about mary	0	1998	\n	119	comedy
tt0129758	movie	arguing the world	arguing the world	0	1998	\n	106	documentary
tt0129884	movie	dog park	dog park	0	1998	\n	91	comedy|romance
tt0129923	movie	the chambermaid on the titanic	la femme de chambre du titanic	0	1997	\n	101	romance
tt0130018	movie	i still know what you did last summer	i still know what you did last summer	0	1998	\n	100	horror|mystery|thriller
tt0130019	movie	i love you, don't touch me!	i love you, don't touch me!	0	1997	\n	86	drama|romance
tt0130073	movie	legal deceit	legal deceit	0	1997	\n	93	thriller
tt0130121	movie	mickey blue eyes	mickey blue eyes	0	1999	\n	102	comedy|romance
tt0130444	movie	aimee & jaguar	aimée & jaguar	0	1999	\n	125	drama|romance
tt0130623	movie	dinosaur	dinosaur	0	2000	\n	82	animation|children
tt0130827	movie	run lola run	lola rennt	0	1998	\n	81	action|crime|romance
tt0131325	movie	bowfinger	bowfinger	0	1999	\n	97	comedy
tt0131369	movie	edtv	edtv	0	1999	\n	122	comedy
tt0131436	movie	i got the hook up	i got the hook up	0	1998	\n	93	comedy
tt0131646	movie	wing commander	wing commander	0	1999	\n	100	action|sci-fi
tt0131704	movie	the adventures of rocky & bullwinkle	the adventures of rocky & bullwinkle	0	2000	\n	92	animation|children|comedy
tt0131857	movie	baseketball	baseketball	0	1998	\n	103	comedy
tt0131972	movie	better living	better living	0	1998	\n	95	comedy
tt0132347	movie	mystery men	mystery men	0	1999	\n	121	action|adventure|comedy
tt0132451	video	curse of the puppet master	curse of the puppet master	0	1998	\n	90	horror|sci-fi|thriller
tt0132477	movie	october sky	october sky	0	1999	\n	108	drama
tt0132512	movie	at first sight	at first sight	0	1999	\n	128	drama
tt0132910	movie	the crow: salvation	the crow: salvation	0	2000	\n	102	action|horror
tt0133046	movie	teaching mrs. tingle	teaching mrs. tingle	0	1999	\n	96	comedy|thriller
tt0133090	short	mass transit	mass transit	0	1998	\n	9	comedy|drama
tt0133093	movie	the matrix	the matrix	0	1999	\n	136	action|sci-fi|thriller
tt0133117	movie	naturally native	naturally native	0	1998	\n	107	drama
tt0133122	movie	new rose hotel	new rose hotel	0	1998	\n	93	action|drama
tt0133189	movie	slc punk!	slc punk!	0	1998	\n	97	comedy|drama
tt0133361	short	always tell your wife	always tell your wife	0	1914	\n	20	comedy
tt0133363	movie	lovers of the arctic circle	los amantes del círculo polar	0	1998	\n	112	drama|romance
tt0133412	movie	best laid plans	best laid plans	0	1999	\n	92	crime|drama
tt0133413	movie	the best man	il testimone dello sposo	0	1997	\n	101	comedy|drama
tt0133751	movie	the faculty	the faculty	0	1998	\n	104	horror|sci-fi
tt0133952	movie	the siege	the siege	0	1998	\n	116	action|thriller
tt0134033	movie	plunkett & macleane	plunkett & macleane	0	1999	\n	99	action|drama
tt0134067	movie	the rugrats movie	the rugrats movie	0	1998	\n	79	animation|children|comedy
tt0134084	movie	scream 3	scream 3	0	2000	\n	116	horror|mystery|thriller
tt0134119	movie	the talented mr. ripley	the talented mr. ripley	0	1999	\n	139	drama|mystery|thriller
tt0134154	movie	ride with the devil	ride with the devil	0	1999	\n	138	drama|romance|war
tt0134273	movie	8mm	8mm	0	1999	\n	123	thriller
tt0134618	movie	mystery, alaska	mystery, alaska	0	1999	\n	119	comedy
tt0134619	movie	disturbing behavior	disturbing behavior	0	1998	\n	84	horror|thriller
tt0134630	movie	duets	duets	0	2000	\n	112	comedy|drama
tt0134847	movie	pitch black	pitch black	0	2000	\n	109	action|sci-fi
tt0134983	movie	supernova	supernova	0	2000	\n	90	adventure|sci-fi
tt0136244	movie	hideous kinky	hideous kinky	0	1998	\n	98	drama
tt0137338	movie	200 cigarettes	200 cigarettes	0	1999	\n	101	comedy|drama
tt0137363	movie	arlington road	arlington road	0	1999	\n	117	thriller
tt0137386	movie	billy's hollywood screen kiss	billy's hollywood screen kiss	0	1998	\n	92	comedy|romance
tt0137439	movie	autumn tale	conte d'automne	0	1998	\n	112	romance
tt0137494	movie	entrapment	entrapment	0	1999	\n	113	crime|thriller
tt0137523	movie	fight club	fight club	0	1999	\n	139	drama
tt0138097	movie	shakespeare in love	shakespeare in love	0	1998	\n	123	comedy|romance
tt0138279	movie	the 24 hour woman	the 24 hour woman	0	1999	\n	93	drama
tt0138304	movie	the astronaut's wife	the astronaut's wife	0	1999	\n	109	sci-fi|thriller
tt0138414	movie	edge of seventeen	edge of seventeen	0	1998	\n	99	comedy|drama|romance
tt0138487	movie	head on	head on	0	1998	\n	104	drama
tt0138510	movie	idle hands	idle hands	0	1999	\n	92	comedy|horror
tt0138563	movie	kurt & courtney	kurt & courtney	0	1998	\n	95	documentary|musical
tt0138590	movie	twice upon a yesterday	the man with rain in his shoes	0	1998	\n	91	comedy|drama|romance
tt0138681	movie	the opportunists	the opportunists	0	2000	\n	90	crime
tt0138703	movie	phantasm iv: oblivion	phantasm iv: oblivion	0	1998	\n	90	horror
tt0138704	movie	pi	pi	0	1998	\n	84	sci-fi|thriller
tt0138749	movie	the road to el dorado	the road to el dorado	0	2000	\n	89	animation|children
tt0138874	movie	three seasons	three seasons	0	1999	\n	113	drama
